stockcode,quantity,invoicedate,unitprice,customerid,country
21916,1,2025-03-03 14:35:00,0.42,17841.0,United Kingdom
21042,1,2025-03-03 14:35:00,5.95,17841.0,United Kingdom
22654,9,2025-03-03 14:35:00,5.95,17841.0,United Kingdom
22866,4,2025-03-03 14:35:00,2.1,17841.0,United Kingdom
84352,1,2025-03-03 14:35:00,16.95,17841.0,United Kingdom
85232B,7,2025-03-03 14:35:00,4.95,17841.0,United Kingdom
21784,1,2025-03-03 14:35:00,9.95,17841.0,United Kingdom
22423,6,2025-03-03 14:40:00,12.75,15373.0,United Kingdom
21843,6,2025-03-03 14:40:00,10.95,15373.0,United Kingdom
21625,3,2025-03-03 14:40:00,6.95,15373.0,United Kingdom
22504,1,2025-03-03 14:40:00,29.95,15373.0,United Kingdom
21955,4,2025-03-03 14:40:00,7.95,15373.0,United Kingdom
22192,2,2025-03-03 14:40:00,8.5,15373.0,United Kingdom
22179,4,2025-03-03 14:40:00,6.75,15373.0,United Kingdom
22191,2,2025-03-03 14:40:00,8.5,15373.0,United Kingdom
22113,4,2025-03-03 14:40:00,3.75,15373.0,United Kingdom
22087,6,2025-03-03 14:40:00,2.95,15373.0,United Kingdom
22114,4,2025-03-03 14:40:00,3.95,15373.0,United Kingdom
21479,8,2025-03-03 14:40:00,3.75,16140.0,United Kingdom
22492,36,2025-03-03 14:40:00,0.65,16140.0,United Kingdom
21509,12,2025-03-03 14:40:00,0.42,16140.0,United Kingdom
22909,24,2025-03-03 14:40:00,0.85,16140.0,United Kingdom
22694,6,2025-03-03 14:40:00,2.1,16140.0,United Kingdom
22409,12,2025-03-03 14:40:00,1.25,16140.0,United Kingdom
22470,6,2025-03-03 14:40:00,2.95,16140.0,United Kingdom
90128B,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
90195B,1,2025-03-03 14:54:00,8.95,17198.0,United Kingdom
90196B,1,2025-03-03 14:54:00,12.75,17198.0,United Kingdom
90198B,1,2025-03-03 14:54:00,4.25,17198.0,United Kingdom
90152B,1,2025-03-03 14:54:00,5.95,17198.0,United Kingdom
90151,1,2025-03-03 14:54:00,8.5,17198.0,United Kingdom
22482,12,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
48184,1,2025-03-03 14:54:00,7.95,17198.0,United Kingdom
48194,1,2025-03-03 14:54:00,7.95,17198.0,United Kingdom
20685,2,2025-03-03 14:54:00,7.95,17198.0,United Kingdom
21818,36,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
20661,1,2025-03-03 14:54:00,2.95,17198.0,United Kingdom
20615,1,2025-03-03 14:54:00,2.1,17198.0,United Kingdom
20773,2,2025-03-03 14:54:00,1.65,17198.0,United Kingdom
21850,2,2025-03-03 14:54:00,4.95,17198.0,United Kingdom
20652,2,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
85123A,6,2025-03-03 14:54:00,2.95,17198.0,United Kingdom
22813,4,2025-03-03 14:54:00,1.95,17198.0,United Kingdom
21845,6,2025-03-03 14:54:00,2.95,17198.0,United Kingdom
21034,2,2025-03-03 14:54:00,0.95,17198.0,United Kingdom
22467,2,2025-03-03 14:54:00,2.55,17198.0,United Kingdom
22781,2,2025-03-03 14:54:00,7.65,17198.0,United Kingdom
21623,2,2025-03-03 14:54:00,9.95,17198.0,United Kingdom
22304,1,2025-03-03 14:54:00,2.55,17198.0,United Kingdom
20967,1,2025-03-03 14:54:00,3.75,17198.0,United Kingdom
22398,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
20854,1,2025-03-03 14:54:00,1.65,17198.0,United Kingdom
22733,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
84877D,1,2025-03-03 14:54:00,3.75,17198.0,United Kingdom
20657,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
16237,1,2025-03-03 14:54:00,0.21,17198.0,United Kingdom
22578,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
47422,1,2025-03-03 14:54:00,0.42,17198.0,United Kingdom
22292,1,2025-03-03 14:54:00,1.45,17198.0,United Kingdom
22940,1,2025-03-03 14:54:00,4.25,17198.0,United Kingdom
10120,2,2025-03-03 14:54:00,0.21,17198.0,United Kingdom
20774,1,2025-03-03 14:54:00,1.65,17198.0,United Kingdom
20773,3,2025-03-03 14:54:00,1.65,17198.0,United Kingdom
22753,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
22754,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
22961,1,2025-03-03 14:54:00,1.45,17198.0,United Kingdom
21642,2,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
20658,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
20982,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
22651,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
85178,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
22396,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
16238,1,2025-03-03 14:54:00,0.21,17198.0,United Kingdom
47503H,1,2025-03-03 14:54:00,1.95,17198.0,United Kingdom
72130,1,2025-03-03 14:54:00,0.65,17198.0,United Kingdom
72128,1,2025-03-03 14:54:00,0.85,17198.0,United Kingdom
72127,1,2025-03-03 14:54:00,1.25,17198.0,United Kingdom
21928,1,2025-03-03 14:54:00,1.95,17198.0,United Kingdom
22086,2,2025-03-03 15:05:00,2.95,17238.0,United Kingdom
21918,1,2025-03-03 15:05:00,0.42,17238.0,United Kingdom
47343A,3,2025-03-03 15:05:00,1.49,17238.0,United Kingdom
22142,2,2025-03-03 15:05:00,1.45,17238.0,United Kingdom
21098,1,2025-03-03 15:05:00,1.25,17238.0,United Kingdom
22352,2,2025-03-03 15:05:00,2.55,17238.0,United Kingdom
22865,2,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22632,3,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22144,2,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22964,3,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22910,2,2025-03-03 15:05:00,2.95,17238.0,United Kingdom
22966,4,2025-03-03 15:05:00,1.25,17238.0,United Kingdom
84380,2,2025-03-03 15:05:00,1.25,17238.0,United Kingdom
21479,1,2025-03-03 15:05:00,3.75,17238.0,United Kingdom
22694,1,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22968,2,2025-03-03 15:05:00,9.95,17238.0,United Kingdom
22075,3,2025-03-03 15:05:00,1.65,17238.0,United Kingdom
85049F,2,2025-03-03 15:05:00,1.25,17238.0,United Kingdom
85049C,2,2025-03-03 15:05:00,1.25,17238.0,United Kingdom
72802A,1,2025-03-03 15:05:00,4.25,17238.0,United Kingdom
22748,3,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
22745,2,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
20967,2,2025-03-03 15:05:00,3.75,17238.0,United Kingdom
21499,25,2025-03-03 15:05:00,0.42,17238.0,United Kingdom
21623,3,2025-03-03 15:05:00,9.95,17238.0,United Kingdom
22746,3,2025-03-03 15:05:00,2.1,17238.0,United Kingdom
20749,1,2025-03-03 15:05:00,7.95,17238.0,United Kingdom
20750,1,2025-03-03 15:05:00,7.95,17238.0,United Kingdom
22617,2,2025-03-03 15:05:00,4.95,17238.0,United Kingdom
22505,3,2025-03-03 15:05:00,4.95,17238.0,United Kingdom
84558A,3,2025-03-03 15:05:00,2.95,17238.0,United Kingdom
84581,1,2025-03-03 15:05:00,3.75,17238.0,United Kingdom
84580,1,2025-03-03 15:05:00,3.75,17238.0,United Kingdom
21481,2,2025-03-03 15:05:00,2.95,17238.0,United Kingdom
22837,4,2025-03-03 15:05:00,4.65,17238.0,United Kingdom
22634,1,2025-03-03 15:05:00,9.95,17238.0,United Kingdom
21928,1,2025-03-03 15:05:00,1.95,17238.0,United Kingdom
22411,1,2025-03-03 15:05:00,1.95,17238.0,United Kingdom
85135B,1,2025-03-03 15:10:00,7.95,17238.0,United Kingdom
15056BL,1,2025-03-03 15:10:00,5.95,17238.0,United Kingdom
15056N,1,2025-03-03 15:10:00,5.95,17238.0,United Kingdom
72807B,2,2025-03-03 15:10:00,4.25,17238.0,United Kingdom
72802B,2,2025-03-03 15:10:00,4.25,17238.0,United Kingdom
22750,1,2025-03-03 15:10:00,3.75,17238.0,United Kingdom
22149,1,2025-03-03 15:10:00,2.1,17238.0,United Kingdom
22150,1,2025-03-03 15:10:00,1.95,17238.0,United Kingdom
21054,1,2025-03-03 15:10:00,8.95,17238.0,United Kingdom
22505,1,2025-03-03 15:10:00,4.95,17238.0,United Kingdom
22837,1,2025-03-03 15:10:00,4.65,17238.0,United Kingdom
21479,1,2025-03-03 15:10:00,3.75,17238.0,United Kingdom
21588,1,2025-03-03 15:10:00,2.55,17238.0,United Kingdom
21992,1,2025-03-03 15:10:00,2.95,17238.0,United Kingdom
21991,1,2025-03-03 15:10:00,2.95,17238.0,United Kingdom
22470,1,2025-03-03 15:10:00,2.95,17238.0,United Kingdom
21485,2,2025-03-03 15:10:00,4.95,17238.0,United Kingdom
22141,1,2025-03-03 15:10:00,2.1,17238.0,United Kingdom
22618,1,2025-03-03 15:10:00,9.95,17238.0,United Kingdom
22940,2,2025-03-03 15:10:00,4.25,17238.0,United Kingdom
21539,1,2025-03-03 15:10:00,4.95,17238.0,United Kingdom
21931,1,2025-03-03 15:10:00,1.95,17238.0,United Kingdom
21992,6,2025-03-03 15:14:00,2.95,12793.0,Portugal
22383,10,2025-03-03 15:14:00,1.65,12793.0,Portugal
20728,14,2025-03-03 15:14:00,1.65,12793.0,Portugal
20658,12,2025-03-03 15:14:00,1.25,12793.0,Portugal
20669,12,2025-03-03 15:14:00,1.25,12793.0,Portugal
POST,1,2025-03-03 15:14:00,28.0,12793.0,Portugal
20726,10,2025-03-03 15:14:00,1.65,12793.0,Portugal
22572,4,2025-03-03 15:16:00,0.85,,United Kingdom
22573,6,2025-03-03 15:16:00,0.85,,United Kingdom
22791,2,2025-03-03 15:16:00,1.25,,United Kingdom
22339,3,2025-03-03 15:16:00,0.65,,United Kingdom
22337,4,2025-03-03 15:16:00,0.65,,United Kingdom
22338,4,2025-03-03 15:16:00,0.65,,United Kingdom
22335,5,2025-03-03 15:16:00,0.65,,United Kingdom
84836,4,2025-03-03 15:16:00,1.25,,United Kingdom
84032B,36,2025-03-03 15:16:00,2.55,15769.0,United Kingdom
22470,2,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
84562A,1,2025-03-03 15:19:00,7.95,14396.0,United Kingdom
21932,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
21936,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
21933,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
20726,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22111,1,2025-03-03 15:19:00,4.95,14396.0,United Kingdom
21329,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
21327,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22837,1,2025-03-03 15:19:00,4.65,14396.0,United Kingdom
20828,1,2025-03-03 15:19:00,2.55,14396.0,United Kingdom
22077,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
21040,1,2025-03-03 15:19:00,2.55,14396.0,United Kingdom
21937,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
22736,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22739,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22735,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22737,1,2025-03-03 15:19:00,1.65,14396.0,United Kingdom
22865,1,2025-03-03 15:19:00,2.1,14396.0,United Kingdom
22867,1,2025-03-03 15:19:00,2.1,14396.0,United Kingdom
21733,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
85123A,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
22418,2,2025-03-03 15:19:00,0.85,14396.0,United Kingdom
22666,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
21591,3,2025-03-03 15:19:00,1.25,14396.0,United Kingdom
22701,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
22964,1,2025-03-03 15:19:00,2.1,14396.0,United Kingdom
22866,2,2025-03-03 15:19:00,2.1,14396.0,United Kingdom
22359,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
22361,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
22362,1,2025-03-03 15:19:00,2.95,14396.0,United Kingdom
82011C,1,2025-03-03 15:19:00,3.75,14396.0,United Kingdom
84865,1,2025-03-03 15:19:00,8.5,14396.0,United Kingdom
21955,1,2025-03-03 15:19:00,7.95,14396.0,United Kingdom
22072,8,2025-03-03 15:25:00,3.75,14898.0,United Kingdom
84880,9,2025-03-03 15:25:00,5.95,14898.0,United Kingdom
21781,1,2025-03-03 15:25:00,14.95,14898.0,United Kingdom
35951,57,2025-03-03 15:29:00,0.0,,United Kingdom
22712,-20,2025-03-03 15:30:00,0.0,,United Kingdom
22028,-20,2025-03-03 15:30:00,0.0,,United Kingdom
85067,-6,2025-03-03 15:30:00,0.0,,United Kingdom
21421,110,2025-03-03 15:32:00,0.0,,United Kingdom
21414,-22,2025-03-03 15:32:00,0.0,,United Kingdom
21653,-6,2025-03-03 15:33:00,0.0,,United Kingdom
21651,70,2025-03-03 15:33:00,0.0,,United Kingdom
85126,-2,2025-03-03 15:33:00,0.0,,United Kingdom
21814,-30,2025-03-03 15:34:00,0.0,,United Kingdom
21692,-70,2025-03-03 15:35:00,0.0,,United Kingdom
21648,-130,2025-03-03 15:36:00,0.0,,United Kingdom
21172,-80,2025-03-03 15:36:00,0.0,,United Kingdom
21161,-120,2025-03-03 15:37:00,0.0,,United Kingdom
84534B,-80,2025-03-03 15:38:00,0.0,,United Kingdom
22162,-40,2025-03-03 15:38:00,0.0,,United Kingdom
22139,-5,2025-03-03 15:38:00,0.0,,United Kingdom
21535,-12,2025-03-03 15:39:00,0.0,,United Kingdom
35965,-25,2025-03-03 15:40:00,0.0,,United Kingdom
21040,-20,2025-03-03 15:40:00,0.0,,United Kingdom
37464,-14,2025-03-03 15:41:00,0.0,,United Kingdom
21836,-15,2025-03-03 15:41:00,0.0,,United Kingdom
47556B,-69,2025-03-03 15:41:00,0.0,,United Kingdom
84562A,-3,2025-03-03 15:42:00,0.0,,United Kingdom
37474,-15,2025-03-03 15:43:00,0.0,,United Kingdom
21807,-30,2025-03-03 15:43:00,0.0,,United Kingdom
21011,-20,2025-03-03 15:43:00,0.0,,United Kingdom
22791,12,2025-03-03 15:45:00,1.25,12725.0,Italy
21287,12,2025-03-03 15:45:00,1.25,12725.0,Italy
79337,6,2025-03-03 15:45:00,1.65,12725.0,Italy
85111,12,2025-03-03 15:45:00,1.25,12725.0,Italy
85038,6,2025-03-03 15:45:00,2.1,12725.0,Italy
22809,6,2025-03-03 15:45:00,2.95,12725.0,Italy
22810,6,2025-03-03 15:45:00,2.95,12725.0,Italy
20956,12,2025-03-03 15:45:00,1.25,12725.0,Italy
22307,6,2025-03-03 15:45:00,1.95,12725.0,Italy
85078,24,2025-03-03 15:45:00,0.65,12725.0,Italy
72802A,6,2025-03-03 15:45:00,4.25,12725.0,Italy
72803A,4,2025-03-03 15:45:00,4.25,12725.0,Italy
72807C,4,2025-03-03 15:45:00,4.25,12725.0,Italy
85034A,4,2025-03-03 15:45:00,4.25,12725.0,Italy
85035C,4,2025-03-03 15:45:00,4.25,12725.0,Italy
85036B,6,2025-03-03 15:45:00,4.25,12725.0,Italy
85035B,4,2025-03-03 15:45:00,4.25,12725.0,Italy
85035A,4,2025-03-03 15:45:00,4.25,12725.0,Italy
85034C,4,2025-03-03 15:45:00,4.25,12725.0,Italy
72741,9,2025-03-03 15:45:00,1.45,12725.0,Italy
84614A,2,2025-03-03 15:45:00,5.95,12725.0,Italy
22697,6,2025-03-03 15:45:00,2.95,12725.0,Italy
84031A,3,2025-03-03 15:45:00,4.65,12725.0,Italy
POST,2,2025-03-03 15:45:00,28.0,12725.0,Italy
22509,1,2025-03-03 16:02:00,16.95,16725.0,United Kingdom
85175,32,2025-03-03 16:02:00,0.42,16725.0,United Kingdom
22471,1,2025-03-03 16:02:00,4.95,16725.0,United Kingdom
22072,1,2025-03-03 16:02:00,3.75,16725.0,United Kingdom
22457,1,2025-03-03 16:02:00,2.95,16725.0,United Kingdom
22070,1,2025-03-03 16:02:00,3.75,16725.0,United Kingdom
46000R,1,2025-03-03 16:02:00,1.45,16725.0,United Kingdom
22786,1,2025-03-03 16:02:00,5.95,16725.0,United Kingdom
48187,1,2025-03-03 16:02:00,7.95,16725.0,United Kingdom
22660,1,2025-03-03 16:02:00,7.95,16725.0,United Kingdom
84836,2,2025-03-03 16:02:00,1.25,16725.0,United Kingdom
16237,1,2025-03-03 16:02:00,0.21,16725.0,United Kingdom
22686,1,2025-03-03 16:02:00,1.25,16725.0,United Kingdom
22678,1,2025-03-03 16:02:00,1.25,16725.0,United Kingdom
22670,1,2025-03-03 16:02:00,1.25,16725.0,United Kingdom
22672,1,2025-03-03 16:02:00,1.65,16725.0,United Kingdom
21977,1,2025-03-03 16:02:00,0.55,16725.0,United Kingdom
72741,2,2025-03-03 16:02:00,1.45,16725.0,United Kingdom
22297,1,2025-03-03 16:02:00,1.25,16725.0,United Kingdom
22865,1,2025-03-03 16:02:00,2.1,16725.0,United Kingdom
20724,2,2025-03-03 16:02:00,0.85,16725.0,United Kingdom
22356,1,2025-03-03 16:02:00,0.85,16725.0,United Kingdom
82494L,1,2025-03-03 16:02:00,2.95,16725.0,United Kingdom
22804,1,2025-03-03 16:02:00,2.95,16725.0,United Kingdom
79321,6,2025-03-03 16:02:00,4.95,16725.0,United Kingdom
22662,1,2025-03-03 16:21:00,1.65,,United Kingdom
22383,1,2025-03-03 16:21:00,1.65,,United Kingdom
20728,2,2025-03-03 16:21:00,1.65,,United Kingdom
22382,2,2025-03-03 16:21:00,1.65,,United Kingdom
90054,1,2025-03-03 16:21:00,2.55,,United Kingdom
90145,1,2025-03-03 16:21:00,5.95,,United Kingdom
22818,12,2025-03-03 16:21:00,0.42,,United Kingdom
22816,12,2025-03-03 16:21:00,0.42,,United Kingdom
90143,1,2025-03-03 16:21:00,7.5,,United Kingdom
90010A,1,2025-03-03 16:21:00,8.95,,United Kingdom
90010B,1,2025-03-03 16:21:00,8.95,,United Kingdom
22436,10,2025-03-03 16:21:00,0.65,,United Kingdom
90051,1,2025-03-03 16:21:00,6.95,,United Kingdom
90050,1,2025-03-03 16:21:00,6.95,,United Kingdom
90053,1,2025-03-03 16:21:00,2.55,,United Kingdom
20893,-36,2025-03-03 16:21:00,2.1,13941.0,United Kingdom
84375,12,2025-03-03 16:35:00,2.1,12395.0,Belgium
21217,2,2025-03-03 16:35:00,9.95,12395.0,Belgium
21212,120,2025-03-03 16:35:00,0.42,12395.0,Belgium
21977,120,2025-03-03 16:35:00,0.42,12395.0,Belgium
22417,120,2025-03-03 16:35:00,0.42,12395.0,Belgium
21975,48,2025-03-03 16:35:00,0.55,12395.0,Belgium
21976,48,2025-03-03 16:35:00,0.55,12395.0,Belgium
22551,12,2025-03-03 16:35:00,1.65,12395.0,Belgium
85099B,10,2025-03-03 16:35:00,1.95,12395.0,Belgium
22355,10,2025-03-03 16:35:00,0.85,12395.0,Belgium
84992,24,2025-03-03 16:35:00,0.55,12395.0,Belgium
POST,2,2025-03-03 16:35:00,18.0,12395.0,Belgium
18098C,-140,2025-03-03 16:36:00,0.0,,United Kingdom
21696,-320,2025-03-03 16:36:00,0.0,,United Kingdom
37476,-6,2025-03-03 16:37:00,0.0,,United Kingdom
22587,12,2025-03-03 16:44:00,0.85,16455.0,United Kingdom
22586,12,2025-03-03 16:44:00,0.85,16455.0,United Kingdom
22565,12,2025-03-03 16:44:00,0.85,16455.0,United Kingdom
22566,12,2025-03-03 16:44:00,0.85,16455.0,United Kingdom
22150,12,2025-03-03 16:44:00,1.95,16455.0,United Kingdom
22149,12,2025-03-03 16:44:00,2.1,16455.0,United Kingdom
22147,12,2025-03-03 16:44:00,1.45,16455.0,United Kingdom
20971,12,2025-03-03 16:44:00,1.25,16455.0,United Kingdom
20972,12,2025-03-03 16:44:00,1.25,16455.0,United Kingdom
22438,10,2025-03-03 16:44:00,1.95,16455.0,United Kingdom
22570,8,2025-03-03 16:44:00,3.75,16455.0,United Kingdom
20970,8,2025-03-03 16:44:00,3.75,16455.0,United Kingdom
20969,8,2025-03-03 16:44:00,3.75,16455.0,United Kingdom
22775,24,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
22774,24,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
22773,12,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
22772,12,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
22771,24,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
22805,12,2025-03-03 16:45:00,1.25,16455.0,United Kingdom
21275,-30,2025-03-03 16:50:00,0.0,,United Kingdom
22867,96,2025-03-03 17:20:00,1.85,13081.0,United Kingdom
22866,96,2025-03-03 17:20:00,1.85,13081.0,United Kingdom
22865,96,2025-03-03 17:20:00,1.85,13081.0,United Kingdom
22633,96,2025-03-03 17:20:00,1.85,13081.0,United Kingdom
22616,48,2025-03-03 17:20:00,0.29,13081.0,United Kingdom
22910,40,2025-03-03 17:20:00,2.55,13081.0,United Kingdom
21094,36,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
84006,36,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
22029,24,2025-03-03 17:20:00,0.42,13081.0,United Kingdom
21504,24,2025-03-03 17:20:00,0.42,13081.0,United Kingdom
22431,24,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
21731,24,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22553,24,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22418,24,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
22197,24,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
22662,20,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22629,12,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
22738,10,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22732,18,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
21086,12,2025-03-03 17:20:00,0.65,13081.0,United Kingdom
22348,12,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
20829,8,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
84247G,12,2025-03-03 17:20:00,0.42,13081.0,United Kingdom
20963,20,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
21224,10,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
22090,24,2025-03-03 17:20:00,2.95,13081.0,United Kingdom
22433,12,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
21721,24,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
21232,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
22133,12,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
21559,6,2025-03-03 17:20:00,2.55,13081.0,United Kingdom
22024,12,2025-03-03 17:20:00,0.42,13081.0,United Kingdom
21677,12,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
84988,12,2025-03-03 17:20:00,1.45,13081.0,United Kingdom
22131,12,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
20971,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
20972,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
21947,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
22466,12,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
21726,12,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
21211,12,2025-03-03 17:20:00,1.45,13081.0,United Kingdom
84029E,12,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
84375,12,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
21125,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
21164,12,2025-03-03 17:20:00,2.95,13081.0,United Kingdom
21877,12,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
22111,12,2025-03-03 17:20:00,4.95,13081.0,United Kingdom
22434,8,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
21724,12,2025-03-03 17:20:00,0.85,13081.0,United Kingdom
21429,8,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22569,12,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
84030E,12,2025-03-03 17:20:00,4.25,13081.0,United Kingdom
22837,12,2025-03-03 17:20:00,4.65,13081.0,United Kingdom
22142,12,2025-03-03 17:20:00,1.45,13081.0,United Kingdom
22748,6,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
22780,8,2025-03-03 17:20:00,4.25,13081.0,United Kingdom
22940,12,2025-03-03 17:20:00,4.25,13081.0,United Kingdom
22198,12,2025-03-03 17:20:00,1.65,13081.0,United Kingdom
22745,6,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
22746,6,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
22747,6,2025-03-03 17:20:00,2.1,13081.0,United Kingdom
20676,8,2025-03-03 17:20:00,1.25,13081.0,United Kingdom
21243,8,2025-03-03 17:20:00,1.69,13081.0,United Kingdom
84997D,6,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
22432,6,2025-03-03 17:20:00,1.95,13081.0,United Kingdom
15060B,4,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
22327,6,2025-03-03 17:20:00,2.95,13081.0,United Kingdom
21481,12,2025-03-03 17:20:00,2.95,13081.0,United Kingdom
22314,6,2025-03-03 17:20:00,2.95,13081.0,United Kingdom
22570,8,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
22200,4,2025-03-03 17:20:00,4.25,13081.0,United Kingdom
22568,8,2025-03-03 17:20:00,3.75,13081.0,United Kingdom
21843,2,2025-03-03 17:20:00,10.95,13081.0,United Kingdom
37446,8,2025-03-03 17:21:00,1.45,13081.0,United Kingdom
22660,1,2025-03-03 17:28:00,7.95,15545.0,United Kingdom
22441,1,2025-03-03 17:28:00,2.1,15545.0,United Kingdom
79067,1,2025-03-03 17:28:00,3.75,15545.0,United Kingdom
21360,1,2025-03-03 17:28:00,9.95,15545.0,United Kingdom
22076,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
85049G,1,2025-03-03 17:28:00,1.25,15545.0,United Kingdom
85049A,1,2025-03-03 17:28:00,1.25,15545.0,United Kingdom
85049E,1,2025-03-03 17:28:00,1.25,15545.0,United Kingdom
22077,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
22467,1,2025-03-03 17:28:00,2.55,15545.0,United Kingdom
22088,1,2025-03-03 17:28:00,2.95,15545.0,United Kingdom
22037,12,2025-03-03 17:28:00,0.42,15545.0,United Kingdom
22024,12,2025-03-03 17:28:00,0.42,15545.0,United Kingdom
20697,1,2025-03-03 17:28:00,2.55,15545.0,United Kingdom
20699,1,2025-03-03 17:28:00,2.55,15545.0,United Kingdom
22671,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
84792,1,2025-03-03 17:28:00,4.65,15545.0,United Kingdom
22551,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
22556,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
22555,1,2025-03-03 17:28:00,1.65,15545.0,United Kingdom
